,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
7517,2019,9,23,월,ARP1,ARP3,L,L1703,D,7:00,0.0,0.0002306928531703209
7518,2019,9,23,월,ARP3,ARP1,L,L1731,A,19:20,0.0,0.0013200559068201319
7519,2019,9,23,월,ARP1,ARP3,L,L1731,D,18:10,0.0,0.0009747069092362022
7520,2019,9,23,월,ARP3,ARP4,L,L1809,A,20:35,1.0,0.9974304807453125
7521,2019,9,23,월,ARP4,ARP3,L,L1809,D,19:35,1.0,0.9989210662403951
7522,2019,9,23,월,ARP3,ARP1,L,L1705,A,9:25,1.0,0.9983824818766628
7523,2019,9,23,월,ARP1,ARP3,L,L1705,D,8:15,1.0,0.9973269777218751
7524,2019,9,23,월,ARP1,ARP3,L,L1732,A,21:05,0.0,0.001080903293873995
7525,2019,9,23,월,ARP3,ARP1,L,L1732,D,19:55,0.0,0.00028808642955353245
7526,2019,9,23,월,ARP4,ARP3,L,L1810,A,22:10,1.0,0.9974925546730948
7527,2019,9,23,월,ARP3,ARP4,L,L1810,D,21:10,1.0,0.9985139123254018
7528,2019,9,23,월,ARP9,ARP3,J,J1935,A,14:25,0.0,0.00033613066997234303
7529,2019,9,23,월,ARP3,ARP9,J,J1935,D,13:25,0.0,0.00020715552360848976
7530,2019,9,23,월,ARP1,ARP3,L,L1706,A,9:55,0.0,0.0005683506024660258
7531,2019,9,23,월,ARP3,ARP1,L,L1706,D,8:45,0.0,0.00025715819720145054
7532,2019,9,23,월,ARP3,ARP1,L,L1733,A,19:35,0.0,0.0005562766723755712
7533,2019,9,23,월,ARP1,ARP3,L,L1733,D,18:25,0.0,0.0002296190496771913
7534,2019,9,23,월,ARP3,ARP8,L,L1901,A,10:25,0.0,0.00366776312581117
7535,2019,9,23,월,ARP8,ARP3,L,L1901,D,9:30,0.0,0.0003197223920815881
7536,2019,9,23,월,ARP3,ARP6,J,J1954,A,9:25,0.0,0.00043274289842689837
7537,2019,9,23,월,ARP6,ARP3,J,J1954,D,8:20,0.0,0.0005510555279904641
7538,2019,9,23,월,ARP1,ARP3,L,L1734,A,21:40,0.0,0.0006880364927782012
7539,2019,9,23,월,ARP3,ARP1,L,L1734,D,20:30,0.0,0.0002126780584475249
7540,2019,9,23,월,ARP6,ARP3,J,J1955,A,11:10,1.0,0.998687602548583
7541,2019,9,23,월,ARP3,ARP6,J,J1955,D,10:05,1.0,0.9982939172633554
7542,2019,9,23,월,ARP3,ARP1,L,L1707,A,10:55,0.0,0.0011612773117500284
7543,2019,9,23,월,ARP1,ARP3,L,L1707,D,9:45,0.0,0.00023992310481732267
7544,2019,9,23,월,ARP3,ARP1,L,L1735,A,20:00,0.0,0.0009639868844670858
7545,2019,9,23,월,ARP1,ARP3,L,L1735,D,18:50,0.0,0.000539304814557973
7546,2019,9,23,월,ARP8,ARP3,L,L1902,A,8:55,0.0,0.0012621257141315868
7547,2019,9,23,월,ARP3,ARP8,L,L1902,D,8:05,0.0,0.0019217023068524262
7548,2019,9,23,월,ARP3,ARP6,J,J1956,A,15:20,1.0,0.9964930113105728
7549,2019,9,23,월,ARP6,ARP3,J,J1956,D,14:15,1.0,0.9987100517820897
7550,2019,9,23,월,ARP1,ARP3,L,L1708,A,11:10,1.0,0.9986611632449517
7551,2019,9,23,월,ARP3,ARP1,L,L1708,D,10:00,1.0,0.9989416336252465
7552,2019,9,23,월,ARP1,ARP3,L,L1736,A,22:15,0.0,0.0009084836549455885
7553,2019,9,23,월,ARP3,ARP1,L,L1736,D,21:05,0.0,0.00029921642886719153
7554,2019,9,23,월,ARP3,ARP8,L,L1903,A,12:55,1.0,0.9990314669757014
7555,2019,9,23,월,ARP8,ARP3,L,L1903,D,12:10,1.0,0.9988445110706362
7556,2019,9,23,월,ARP6,ARP3,J,J1957,A,13:35,0.0,0.0007770020634963263
7557,2019,9,23,월,ARP3,ARP6,J,J1957,D,12:30,1.0,0.9989967769954963
7558,2019,9,23,월,ARP1,ARP3,L,L1710,A,12:15,0.0,0.00013881822698475984
7559,2019,9,23,월,ARP3,ARP1,L,L1710,D,11:05,1.0,0.9990987685707686
7560,2019,9,23,월,ARP3,ARP4,L,L1801,A,7:20,0.0,0.00015261970881838726
7561,2019,9,23,월,ARP4,ARP3,L,L1801,D,6:20,0.0,0.0004328026370125013
7562,2019,9,23,월,ARP8,ARP3,L,L1904,A,11:40,1.0,0.9988427594392975
7563,2019,9,23,월,ARP3,ARP8,L,L1904,D,10:50,1.0,0.9989878312467891
7564,2019,9,23,월,ARP3,ARP8,L,L1905,A,17:15,0.0,0.0006253356186405335
7565,2019,9,23,월,ARP8,ARP3,L,L1905,D,16:30,0.0,0.000145705453516361
7566,2019,9,23,월,ARP1,ARP3,L,L1712,A,12:45,0.0,0.0009230100846193146
7567,2019,9,23,월,ARP3,ARP1,L,L1712,D,11:35,0.0,0.0008491628966865417
7568,2019,9,23,월,ARP1,ARP3,L,L1722,A,16:15,0.0,0.00012097775560307863
7569,2019,9,23,월,ARP3,ARP1,L,L1722,D,15:05,1.0,0.9990570919066841
7570,2019,9,23,월,ARP4,ARP3,L,L1802,A,9:25,0.0,0.00018407631814366875
7571,2019,9,23,월,ARP3,ARP4,L,L1802,D,8:25,0.0,0.0005226195122051314
7572,2019,9,23,월,ARP8,ARP3,L,L1906,A,15:55,0.0,9.449180869061918e-05
7573,2019,9,23,월,ARP3,ARP8,L,L1906,D,15:05,0.0,0.00020968635838844663
7574,2019,9,23,월,ARP6,ARP3,J,J1959,A,16:40,0.0,0.0006419026192404272
7575,2019,9,23,월,ARP3,ARP6,J,J1959,D,15:30,0.0,0.0002491884973676677
7576,2019,9,23,월,ARP3,ARP1,L,L1713,A,12:55,1.0,0.9989768235430134
7577,2019,9,23,월,ARP1,ARP3,L,L1713,D,11:45,1.0,0.9986910597893671
7578,2019,9,23,월,ARP3,ARP1,L,L1723,A,15:45,0.0,0.00047683344232734567
7579,2019,9,23,월,ARP1,ARP3,L,L1723,D,14:35,0.0,0.00025024823600588894
7580,2019,9,23,월,ARP3,ARP4,L,L1803,A,9:55,1.0,0.9982970569570588
7581,2019,9,23,월,ARP4,ARP3,L,L1803,D,8:55,1.0,0.9973655052499425
7582,2019,9,23,월,ARP3,ARP6,J,J1960,A,18:25,0.0,0.0005265194100239828
7583,2019,9,23,월,ARP6,ARP3,J,J1960,D,17:20,0.0,0.009948125535118096
7584,2019,9,23,월,ARP3,ARP1,L,L1715,A,14:00,0.0,0.017084162157784008
7585,2019,9,23,월,ARP3,ARP1,L,L1725,A,16:25,1.0,0.998566379543365
7586,2019,9,23,월,ARP1,ARP3,L,L1725,D,15:15,1.0,0.9983087275601111
7587,2019,9,23,월,ARP4,ARP3,L,L1804,A,15:50,0.0,0.00011004150880650554
7588,2019,9,23,월,ARP3,ARP4,L,L1804,D,14:45,1.0,0.9978425415764951
7589,2019,9,23,월,ARP3,ARP7,L,L1931,A,7:30,0.0,0.0005824789468190429
7590,2019,9,23,월,ARP7,ARP3,L,L1931,D,6:40,0.0,0.0008180593911920036
7591,2019,9,23,월,ARP3,ARP10,M,M1361,A,11:25,1.0,0.5
7592,2019,9,23,월,ARP10,ARP3,M,M1361,D,9:50,1.0,0.5
7593,2019,9,23,월,ARP1,ARP3,L,L1715,D,12:50,1.0,0.9990290137193008
7594,2019,9,23,월,ARP3,ARP4,L,L1805,A,11:05,0.0,0.0026307287678615423
7595,2019,9,23,월,ARP4,ARP3,L,L1805,D,10:05,1.0,0.9986946006850572
7596,2019,9,23,월,ARP7,ARP3,L,L1932,A,19:00,0.0,0.0007686106819843183
7597,2019,9,23,월,ARP3,ARP7,L,L1932,D,18:10,0.0,0.024408177409816063
7598,2019,9,23,월,ARP3,ARP10,M,M1363,A,18:10,1.0,0.5
7599,2019,9,23,월,ARP3,ARP1,L,L1717,A,14:30,0.0,0.0006818165110047663
7600,2019,9,23,월,ARP1,ARP3,L,L1717,D,13:20,1.0,0.9989913754581027
7601,2019,9,23,월,ARP1,ARP3,L,L1726,A,17:30,0.0,0.00011705497354694368
7602,2019,9,23,월,ARP3,ARP1,L,L1726,D,16:20,1.0,0.9989290186665197
7603,2019,9,23,월,ARP4,ARP3,L,L1806,A,19:05,0.0,0.020489205296554912
7604,2019,9,23,월,ARP3,ARP4,L,L1806,D,18:05,1.0,0.9989983282080542
7605,2019,9,23,월,ARP10,ARP3,M,M1363,D,16:50,1.0,0.5
7606,2019,9,23,월,ARP1,ARP3,L,L1718,A,13:55,0.0,0.0003790261677004645
7607,2019,9,23,월,ARP3,ARP1,L,L1718,D,12:45,0.0,0.0002004861559264247
7608,2019,9,23,월,ARP3,ARP1,L,L1727,A,18:35,0.0,0.0007103368059733609
7609,2019,9,23,월,ARP1,ARP3,L,L1727,D,17:25,0.0,0.0002940929479904958
7610,2019,9,23,월,ARP1,ARP4,B,B1850,A,21:00,1.0,0.5850927367963934
7611,2019,9,23,월,ARP4,ARP1,B,B1850,D,20:05,1.0,0.9987316162986282
7612,2019,9,23,월,ARP5,ARP1,J,J1606,A,11:30,0.0,0.000462344807289362
7613,2019,9,23,월,ARP1,ARP5,J,J1606,D,10:30,0.0,0.00019393200183033947
7614,2019,9,23,월,ARP1,ARP5,J,J1607,A,13:10,0.0,0.0005069817170067101
7615,2019,9,23,월,ARP5,ARP1,J,J1607,D,12:10,0.0,0.00020271499342731326
7616,2019,9,23,월,ARP5,ARP1,J,J1608,A,14:50,0.0,0.0004957447476668222
7617,2019,9,23,월,ARP1,ARP5,J,J1608,D,13:50,0.0,0.0004963507836113812
7618,2019,9,23,월,ARP9,ARP1,J,J1334,A,9:40,0.0,0.03642808395828357
7619,2019,9,23,월,ARP1,ARP9,J,J1334,D,8:40,0.0,0.21332385218020114
7620,2019,9,23,월,ARP8,ARP1,A,A1703,A,10:30,0.0,0.00037882457014322825
7621,2019,9,23,월,ARP1,ARP8,A,A1703,D,9:35,0.0,0.0002120563257681696
7622,2019,9,23,월,ARP1,ARP5,J,J1609,A,16:30,0.0,0.0007592991300365285
7623,2019,9,23,월,ARP5,ARP1,J,J1609,D,15:30,0.0,0.00014787606941317716
7624,2019,9,23,월,ARP1,ARP8,A,A1704,A,11:55,0.0,0.0003178669603466549
7625,2019,9,23,월,ARP8,ARP1,A,A1704,D,11:00,0.0,0.0002890243552371356
7626,2019,9,23,월,ARP5,ARP1,J,J1610,A,18:10,0.0,0.0004711022839126933
7627,2019,9,23,월,ARP1,ARP5,J,J1610,D,17:10,0.0,0.00020320175455697248
7628,2019,9,23,월,ARP8,ARP1,A,A1707,A,16:50,0.0,0.00024173555049759884
7629,2019,9,23,월,ARP1,ARP5,J,J1611,A,19:50,0.0,0.0005232668694917433
7630,2019,9,23,월,ARP5,ARP1,J,J1611,D,18:50,0.0,0.00015041853823407277
7631,2019,9,23,월,ARP1,ARP8,A,A1707,D,16:00,0.0,0.00047308076908026385
7632,2019,9,23,월,ARP9,ARP1,J,J1336,A,18:10,0.0,0.00047346938905684356
7633,2019,9,23,월,ARP1,ARP9,J,J1336,D,17:10,0.0,0.00020405402060644996
7634,2019,9,23,월,ARP5,ARP1,J,J1612,A,21:05,0.0,0.00013692273865467338
7635,2019,9,23,월,ARP1,ARP5,J,J1612,D,20:05,0.0,0.004390980454557319
7636,2019,9,23,월,ARP1,ARP8,A,A1708,A,18:10,0.0,0.0001342857024501349
7637,2019,9,23,월,ARP8,ARP1,A,A1708,D,17:20,0.0,0.00013036283745280846
7638,2019,9,23,월,ARP1,ARP9,J,J1337,A,19:50,0.0,0.0004525756477319638
7639,2019,9,23,월,ARP9,ARP1,J,J1337,D,18:50,0.0,0.00015058317984026145
7640,2019,9,23,월,ARP9,ARP1,A,A1733,A,13:30,0.0,0.0014749672766089892
7641,2019,9,23,월,ARP1,ARP9,A,A1733,D,12:35,0.0,0.00017187249094703031
7642,2019,9,23,월,ARP4,ARP1,B,B1851,A,7:50,0.0,0.000266362046534094
7643,2019,9,23,월,ARP12,ARP1,J,J1634,A,7:50,0.0,0.0004184947932221052
7644,2019,9,23,월,ARP1,ARP12,J,J1634,D,6:50,0.0,0.0007301393628051469
7645,2019,9,23,월,ARP1,ARP9,A,A1734,A,15:00,0.0,0.0004938882629122038
7646,2019,9,23,월,ARP9,ARP1,A,A1734,D,14:05,0.0,0.0001940739634036238
7647,2019,9,23,월,ARP1,ARP4,B,B1851,D,6:50,1.0,0.9961962082597888
7648,2019,9,23,월,ARP1,ARP12,J,J1635,A,9:25,0.0,0.0008367709187281458
7649,2019,9,23,월,ARP12,ARP1,J,J1635,D,8:25,0.0,0.0004818417798625263
7650,2019,9,23,월,ARP9,ARP1,A,A1735,A,17:15,0.0,0.0016023381220232388
7651,2019,9,23,월,ARP5,ARP1,B,B1891,A,8:10,0.0,0.000574556360794276
7652,2019,9,23,월,ARP1,ARP5,B,B1891,D,7:10,0.0,0.000236870270033843
7653,2019,9,23,월,ARP12,ARP1,J,J1636,A,19:30,0.0,0.002624497000850633
7654,2019,9,23,월,ARP1,ARP12,J,J1636,D,18:30,0.0,0.0012063946908798667
7655,2019,9,23,월,ARP1,ARP9,A,A1735,D,16:20,0.0,0.00014545908194969257
7656,2019,9,23,월,ARP1,ARP5,B,B1892,A,13:35,0.0,0.00030301617950764456
7657,2019,9,23,월,ARP5,ARP1,B,B1892,D,12:35,0.0,0.0031605525657440845
7658,2019,9,23,월,ARP11,ARP1,J,J1538,A,16:45,0.0,0.00010413783230148019
7659,2019,9,23,월,ARP1,ARP11,J,J1538,D,15:50,0.0,0.00020241168954375846
7660,2019,9,23,월,ARP1,ARP12,J,J1637,A,21:05,0.0,0.0016652210618645449
7661,2019,9,23,월,ARP12,ARP1,J,J1637,D,20:05,0.0,0.000615335547304756
7662,2019,9,23,월,ARP1,ARP9,A,A1736,A,18:45,0.0,0.0009486367560204913
7663,2019,9,23,월,ARP9,ARP1,A,A1736,D,17:50,0.0,0.00019059300372714996
7664,2019,9,23,월,ARP5,ARP1,B,B1893,A,15:15,0.0,0.001525386382014532
7665,2019,9,23,월,ARP1,ARP5,B,B1893,D,14:15,0.0,0.00024351751829877505
7666,2019,9,23,월,ARP1,ARP11,J,J1539,A,18:20,0.0,0.0007078959648570322
7667,2019,9,23,월,ARP11,ARP1,J,J1539,D,17:25,0.0,0.0002017020852697143
7668,2019,9,23,월,ARP1,ARP5,B,B1894,A,21:00,1.0,0.9984957983304574
7669,2019,9,23,월,ARP5,ARP1,B,B1894,D,20:00,1.0,0.9978509767897684
7670,2019,9,23,월,ARP1,ARP5,J,J1605,A,9:50,0.0,0.00020050357933551501
7671,2019,9,23,월,ARP5,ARP1,J,J1605,D,8:50,0.0,0.00044552676944867005
7672,2019,9,23,월,ARP15,ARP2,A,A1532,A,8:00,0.0,0.0856086094302815
7673,2019,9,23,월,ARP2,ARP15,A,A1532,D,7:00,0.0,0.30117836152632843
7674,2019,9,23,월,ARP1,ARP2,B,B1814,A,14:55,0.0,0.0003941627703807349
7675,2019,9,23,월,ARP2,ARP1,B,B1814,D,14:00,0.0,0.00017732975743768044
7676,2019,9,23,월,ARP1,ARP2,B,B1828,A,21:55,0.0,0.00037744939464148786
7677,2019,9,23,월,ARP2,ARP1,B,B1828,D,21:00,0.0,0.00047550869661716074
7678,2019,9,23,월,ARP2,ARP1,J,J1114,A,13:05,0.0,0.00030073477400982014
7679,2019,9,23,월,ARP1,ARP2,J,J1114,D,12:00,0.0,0.00018985680457587372
7680,2019,9,23,월,ARP1,ARP2,J,J1127,A,20:40,0.0,0.0004339910421698838
7681,2019,9,23,월,ARP2,ARP1,J,J1127,D,19:40,0.0,0.0002565421848796607
7682,2019,9,23,월,ARP15,ARP2,J,J1411,A,17:40,0.0,0.0006936463902535697
7683,2019,9,23,월,ARP2,ARP15,J,J1411,D,16:30,0.0,0.0002073429222608376
7684,2019,9,23,월,ARP2,ARP15,A,A1533,A,7:30,0.0,7.419376536322798e-05
7685,2019,9,23,월,ARP15,ARP2,A,A1533,D,6:30,0.0,0.0002054153290131658
7686,2019,9,23,월,ARP1,ARP2,B,B1800,A,7:55,0.0,0.001132038780626644
7687,2019,9,23,월,ARP2,ARP1,B,B1800,D,7:00,0.0,0.0001704753867782184
7688,2019,9,23,월,ARP1,ARP2,B,B1816,A,15:55,0.0,0.0007927203783990106
7689,2019,9,23,월,ARP2,ARP1,B,B1816,D,15:00,0.0,0.00043124429057133236
7690,2019,9,23,월,ARP2,ARP1,B,B1829,A,21:35,0.0,0.00041685644573159124
7691,2019,9,23,월,ARP1,ARP2,B,B1829,D,20:30,0.0,0.00015538490787024033
7692,2019,9,23,월,ARP2,ARP1,J,J1108,A,10:05,0.0,0.00020331556324676184
7693,2019,9,23,월,ARP1,ARP2,J,J1108,D,9:00,0.0,0.00018429727460097506
7694,2019,9,23,월,ARP1,ARP2,J,J1115,A,14:40,0.0,0.0002449474761643202
7695,2019,9,23,월,ARP2,ARP1,J,J1115,D,13:40,0.0,0.0002548789434230792
7696,2019,9,23,월,ARP2,ARP10,M,M1351,A,14:30,1.0,0.5
7697,2019,9,23,월,ARP10,ARP2,M,M1351,D,13:40,1.0,0.5
7698,2019,9,23,월,ARP1,ARP2,B,B1802,A,8:55,0.0,0.00025555098754582984
7699,2019,9,23,월,ARP2,ARP1,B,B1802,D,8:00,0.0,0.00029897748960558483
7700,2019,9,23,월,ARP2,ARP1,B,B1817,A,15:25,0.0,8.553883296771429e-05
7701,2019,9,23,월,ARP1,ARP2,B,B1817,D,14:30,0.0,0.00016813701160841503
7702,2019,9,23,월,ARP10,ARP2,M,M1352,A,16:05,1.0,0.5
7703,2019,9,23,월,ARP2,ARP10,M,M1352,D,15:05,1.0,0.5
7704,2019,9,23,월,ARP15,ARP2,A,A1534,A,17:00,0.0,0.0002893094336859733
7705,2019,9,23,월,ARP2,ARP15,A,A1534,D,16:05,0.0,0.0019962802891212304
7706,2019,9,23,월,ARP2,ARP1,B,B1803,A,8:25,1.0,0.9971486068084983
7707,2019,9,23,월,ARP1,ARP2,B,B1803,D,7:30,1.0,0.9966232086700013
7708,2019,9,23,월,ARP1,ARP2,B,B1818,A,16:55,0.0,0.00010741580895793203
7709,2019,9,23,월,ARP2,ARP1,B,B1818,D,16:00,0.0,0.0002803951352262838
7710,2019,9,23,월,ARP2,ARP1,J,J1116,A,14:05,0.0,0.0004481939148062886
7711,2019,9,23,월,ARP1,ARP2,J,J1116,D,13:00,0.0,0.0001996417652976872
7712,2019,9,23,월,ARP1,ARP2,B,B1804,A,9:55,1.0,0.998935559855543
7713,2019,9,23,월,ARP2,ARP1,B,B1804,D,9:00,1.0,0.9991297567139199
7714,2019,9,23,월,ARP2,ARP1,J,J1128,A,20:05,1.0,0.9980150430222435
7715,2019,9,23,월,ARP1,ARP2,J,J1128,D,19:00,0.0,0.0002517545274670756
7716,2019,9,23,월,ARP1,ARP2,J,J1129,A,21:40,0.0,0.0021831632452701515
7717,2019,9,23,월,ARP2,ARP1,B,B1819,A,16:25,0.0,9.565828769717691e-05
7718,2019,9,23,월,ARP1,ARP2,B,B1819,D,15:30,0.0,0.00018112410618276842
7719,2019,9,23,월,ARP1,ARP2,J,J1117,A,15:40,0.0,0.0004494630654486106
7720,2019,9,23,월,ARP2,ARP1,J,J1117,D,14:40,0.0,0.00018643862727462957
7721,2019,9,23,월,ARP2,ARP1,J,J1129,D,20:40,0.0,0.003254624856840413
7722,2019,9,23,월,ARP2,ARP1,B,B1805,A,9:25,0.0,0.00013479224986317283
7723,2019,9,23,월,ARP1,ARP2,B,B1805,D,8:30,0.0,0.0012204416297848433
7724,2019,9,23,월,ARP1,ARP2,B,B1820,A,17:55,0.0,0.0005613763054323082
7725,2019,9,23,월,ARP2,ARP1,B,B1820,D,17:00,0.0,0.0007594401224353335
7726,2019,9,23,월,ARP2,ARP1,J,J1118,A,15:05,0.0,0.00017018012667335667
7727,2019,9,23,월,ARP1,ARP2,J,J1118,D,14:00,0.0,0.0004933861923931499
7728,2019,9,23,월,ARP2,ARP1,J,J1130,A,21:05,0.0,0.0018743280978087916
7729,2019,9,23,월,ARP1,ARP2,J,J1130,D,20:00,0.0,0.00017131227453411047
7730,2019,9,23,월,ARP1,ARP2,B,B1806,A,10:55,0.0,0.0003967508367618244
7731,2019,9,23,월,ARP2,ARP1,B,B1806,D,10:00,0.0,0.00018507325998767446
7732,2019,9,23,월,ARP2,ARP1,B,B1821,A,17:25,0.0,0.0005399455765864178
7733,2019,9,23,월,ARP1,ARP2,B,B1821,D,16:30,0.0,0.0004193299841932278
7734,2019,9,23,월,ARP1,ARP2,J,J1119,A,16:40,0.0,0.0002377732657836794
7735,2019,9,23,월,ARP2,ARP1,J,J1119,D,15:40,0.0,0.00017396828773506718
7736,2019,9,23,월,ARP2,ARP1,B,B1807,A,10:25,0.0,0.00046774867585193825
7737,2019,9,23,월,ARP1,ARP2,B,B1807,D,9:30,0.0,0.0001869889639742769
7738,2019,9,23,월,ARP1,ARP2,B,B1822,A,18:55,0.0,0.0005199964134939829
7739,2019,9,23,월,ARP2,ARP1,B,B1822,D,18:00,0.0,0.00023713136463478536
7740,2019,9,23,월,ARP2,ARP1,J,J1120,A,16:05,0.0,0.0007981165027188487
7741,2019,9,23,월,ARP1,ARP2,J,J1120,D,15:00,0.0,0.00019511114656479796
7742,2019,9,23,월,ARP2,ARP15,J,J1404,A,9:30,0.0,0.0003919496066997751
7743,2019,9,23,월,ARP15,ARP2,J,J1404,D,8:25,0.0,0.00022274916806013287
7744,2019,9,23,월,ARP1,ARP2,B,B1808,A,11:55,0.0,0.0002814454225314925
7745,2019,9,23,월,ARP2,ARP1,B,B1808,D,11:00,0.0,0.00018603067425860975
7746,2019,9,23,월,ARP1,ARP2,J,J1121,A,17:40,0.0,0.002440438447010285
7747,2019,9,23,월,ARP2,ARP1,J,J1121,D,16:40,0.0,0.0004385488419049493
7748,2019,9,23,월,ARP15,ARP2,J,J1405,A,8:10,0.0,0.0006076118774661892
7749,2019,9,23,월,ARP2,ARP15,J,J1405,D,7:05,0.0,0.00043772871013200617
7750,2019,9,23,월,ARP2,ARP1,B,B1823,A,18:25,0.0,0.0001438071285288221
7751,2019,9,23,월,ARP1,ARP2,B,B1823,D,17:30,0.0,0.0004531568901429218
7752,2019,9,23,월,ARP2,ARP15,J,J1406,A,19:30,0.0,0.0005161060082608631
7753,2019,9,23,월,ARP15,ARP2,J,J1406,D,18:25,0.0,0.0005675810464575043
7754,2019,9,23,월,ARP2,ARP1,B,B1809,A,11:25,1.0,0.9986701176972418
7755,2019,9,23,월,ARP1,ARP2,B,B1809,D,10:30,1.0,0.998586474911084
7756,2019,9,23,월,ARP1,ARP2,B,B1824,A,19:55,0.0,0.0007938442754051792
7757,2019,9,23,월,ARP2,ARP1,B,B1824,D,19:00,0.0,0.00021877834912144962
7758,2019,9,23,월,ARP1,ARP2,J,J1103,A,8:00,0.0,0.00023775922770741945
7759,2019,9,23,월,ARP2,ARP1,J,J1103,D,7:00,0.0,0.0002791580136092081
7760,2019,9,23,월,ARP1,ARP2,J,J1109,A,11:40,0.0,0.00038032649009827
7761,2019,9,23,월,ARP2,ARP1,J,J1109,D,10:40,0.0,0.00021222310818698535
7762,2019,9,23,월,ARP2,ARP1,J,J1122,A,17:05,0.0,0.0005059644780218948
7763,2019,9,23,월,ARP1,ARP2,J,J1122,D,16:00,0.0,0.00018347536689396424
7764,2019,9,23,월,ARP1,ARP2,J,J1123,A,18:40,0.0,0.0004016705857192154
7765,2019,9,23,월,ARP2,ARP1,J,J1123,D,17:40,0.0,0.00022532982607542865
7766,2019,9,23,월,ARP15,ARP2,J,J1407,A,11:55,0.0,0.0006292347159851191
7767,2019,9,23,월,ARP2,ARP15,J,J1407,D,10:50,0.0,0.0002978519757828526
7768,2019,9,23,월,ARP2,ARP1,B,B1811,A,12:25,0.0,0.0003760965428459221
7769,2019,9,23,월,ARP1,ARP2,B,B1811,D,11:30,0.0,0.00016850107464402896
7770,2019,9,23,월,ARP2,ARP1,B,B1825,A,19:25,0.0,0.0009071556678797876
7771,2019,9,23,월,ARP1,ARP2,B,B1825,D,18:30,0.0,0.0001990501050248962
7772,2019,9,23,월,ARP2,ARP1,J,J1104,A,8:05,0.0,0.00020068448237176722
7773,2019,9,23,월,ARP1,ARP2,J,J1104,D,7:00,0.0,0.00016455233696850954
7774,2019,9,23,월,ARP2,ARP1,J,J1110,A,11:05,0.0,0.0006403461773816121
7775,2019,9,23,월,ARP1,ARP2,J,J1110,D,10:00,0.0,0.00022560786795636274
7776,2019,9,23,월,ARP1,ARP2,B,B1812,A,13:55,0.0,0.0006162621878476719
7777,2019,9,23,월,ARP2,ARP1,B,B1812,D,13:00,0.0,0.00017843077885901164
7778,2019,9,23,월,ARP1,ARP2,B,B1826,A,20:55,0.0,0.001032171930662052
7779,2019,9,23,월,ARP2,ARP1,B,B1826,D,20:00,0.0,0.00029169397942328053
7780,2019,9,23,월,ARP1,ARP2,H,H1207,A,20:25,1.0,0.9984693501377023
7781,2019,9,23,월,ARP2,ARP1,H,H1207,D,19:30,1.0,0.9984135701767848
7782,2019,9,23,월,ARP1,ARP2,J,J1105,A,9:40,0.0,0.00012329227827252077
7783,2019,9,23,월,ARP2,ARP1,J,J1105,D,8:40,0.0,0.027784780022884745
7784,2019,9,23,월,ARP1,ARP2,J,J1111,A,12:40,0.0,0.0009070086643707973
7785,2019,9,23,월,ARP2,ARP1,J,J1111,D,11:40,0.0,0.0005292805250780975
7786,2019,9,23,월,ARP2,ARP1,J,J1124,A,18:05,0.0,0.000349892436486094
7787,2019,9,23,월,ARP1,ARP2,J,J1124,D,17:00,0.0,0.0001658545014145064
7788,2019,9,23,월,ARP2,ARP15,J,J1408,A,18:20,0.0,0.0010070259008283873
7789,2019,9,23,월,ARP15,ARP2,J,J1408,D,17:15,0.0,0.0012667510686885488
7790,2019,9,23,월,ARP2,ARP15,A,A1531,A,20:20,1.0,0.9987528999267451
7791,2019,9,23,월,ARP15,ARP2,A,A1531,D,19:20,0.0,0.0004561563536736064
7792,2019,9,23,월,ARP2,ARP1,B,B1813,A,13:25,0.0,0.0003555269662341073
7793,2019,9,23,월,ARP1,ARP2,B,B1813,D,12:30,0.0,0.0003990352906169749
7794,2019,9,23,월,ARP2,ARP1,H,H1208,A,21:05,0.0,0.0006224410942973689
7795,2019,9,23,월,ARP1,ARP2,H,H1208,D,19:50,1.0,0.9985061246943171
7796,2019,9,23,월,ARP2,ARP1,J,J1106,A,9:05,0.0,0.0002035887762686399
7797,2019,9,23,월,ARP1,ARP2,J,J1106,D,8:00,0.0,0.00017865331010877468
7798,2019,9,23,월,ARP2,ARP1,J,J1112,A,12:05,0.0,0.0003844053026158107
7799,2019,9,23,월,ARP1,ARP2,J,J1112,D,11:00,0.0,0.00018508824146673143
7800,2019,9,23,월,ARP1,ARP2,J,J1125,A,19:40,0.0,0.0003892296953448801
7801,2019,9,23,월,ARP2,ARP1,J,J1125,D,18:40,0.0,0.00018425552724238205
7802,2019,9,23,월,ARP15,ARP2,J,J1409,A,14:35,0.0,0.0006086104227258766
7803,2019,9,23,월,ARP2,ARP15,J,J1409,D,13:30,0.0,0.0004480010730127692
7804,2019,9,23,월,ARP2,ARP1,B,B1827,A,20:25,0.0,0.0008025608166194407
7805,2019,9,23,월,ARP1,ARP2,B,B1827,D,19:30,0.0,0.00035624136521013766
7806,2019,9,23,월,ARP1,ARP2,J,J1107,A,10:40,0.0,0.002013112341303951
7807,2019,9,23,월,ARP2,ARP1,J,J1107,D,9:40,0.0,0.0010032826553390576
7808,2019,9,23,월,ARP1,ARP2,J,J1113,A,13:40,0.0,0.0006448839021858928
